review_id,review_rating,review_text,review_date,reviewer_id,product_id
REV20501,4,very bad,2025-03-16,CUST3002,PROD111
REV20502,1,average,2024-02-03,CUST4137,PROD113
REV20503,4,good,2024-03-09,CUST4045,PROD102
REV20504,4,very good,2022-10-14,CUST1438,PROD100
REV20505,1,very bad,2023-01-18,CUST3891,PROD101
REV20506,5,very good,2024-12-15,CUST5045,PROD104
REV20507,4,good,2025-08-22,CUST4757,PROD109
REV20508,5,very bad,2025-03-01,CUST4304,PROD102
REV20509,2,good,2023-04-01,CUST2578,PROD114
REV20510,2,very bad,2023-05-04,CUST2993,PROD105
REV20511,3,good,2024-04-05,CUST1839,PROD111
REV20512,5,good,2023-07-13,CUST3325,PROD106
REV20513,2,very bad,2024-01-24,CUST3598,PROD112
REV20514,1,very good,2025-06-22,CUST5513,PROD104
REV20515,1,bad,2024-10-31,CUST1691,PROD111
REV20516,3,very good,2022-12-24,CUST2811,PROD114
REV20517,3,bad,2024-01-21,CUST5594,PROD103
REV20518,3,good,2022-10-17,CUST3060,PROD104
REV20519,4,very good,2024-12-18,CUST4924,PROD102
REV20520,3,very good,2022-09-08,CUST1747,PROD114
REV20521,2,very good,2023-09-30,CUST2929,PROD100
REV20522,5,very good,2025-08-18,CUST3695,PROD102
REV20523,4,very good,2024-10-31,CUST2710,PROD114
REV20524,5,good,2024-04-18,CUST4288,PROD102
REV20525,2,very bad,2025-01-25,CUST5402,PROD104
REV20526,5,average,2024-02-20,CUST4088,PROD107
REV20527,3,good,2022-08-30,CUST4586,PROD112
REV20528,5,bad,2024-03-20,CUST4363,PROD114
REV20529,4,very good,2022-09-05,CUST5356,PROD106
REV20530,3,very good,2022-10-30,CUST4338,PROD110
REV20531,4,good,2023-09-18,CUST5427,PROD101
REV20532,5,bad,2025-07-31,CUST1332,PROD113
REV20533,4,very bad,2025-01-14,CUST3940,PROD101
REV20534,5,very good,2024-07-23,CUST2137,PROD100
REV20535,3,very good,2023-11-28,CUST2896,PROD113
REV20536,1,very bad,2024-11-27,CUST3610,PROD103
REV20537,5,bad,2023-01-06,CUST5478,PROD114
REV20538,5,good,2025-02-25,CUST1033,PROD102
REV20539,3,very good,2023-11-10,CUST4858,PROD104
REV20540,1,average,2024-09-24,CUST1064,PROD108
REV20541,5,bad,2023-12-11,CUST4237,PROD100
REV20542,2,good,2023-05-08,CUST3262,PROD106
REV20543,5,very bad,2023-04-25,CUST2712,PROD107
REV20544,2,bad,2024-07-13,CUST4085,PROD102
REV20545,4,good,2025-02-20,CUST2758,PROD112
REV20546,3,bad,2023-02-18,CUST4659,PROD106
REV20547,4,very bad,2024-12-29,CUST3740,PROD109
REV20548,4,very good,2024-11-16,CUST3925,PROD110
REV20549,5,very good,2025-02-19,CUST2203,PROD101
REV20550,5,good,2025-01-28,CUST2170,PROD104
REV20551,5,average,2023-11-07,CUST4541,PROD105
REV20552,2,very good,2023-09-04,CUST2467,PROD100
REV20553,4,very bad,2023-04-13,CUST3889,PROD103
REV20554,3,bad,2025-06-09,CUST5093,PROD107
REV20555,3,average,2024-12-24,CUST5355,PROD107
REV20556,1,bad,2024-11-28,CUST3542,PROD113
REV20557,4,very bad,2022-10-31,CUST3229,PROD102
REV20558,4,very good,2023-06-18,CUST2552,PROD103
REV20559,4,average,2023-12-29,CUST2740,PROD114
REV20560,3,bad,2024-12-22,CUST3412,PROD112
REV20561,3,good,2025-06-08,CUST2384,PROD103
REV20562,5,very good,2024-05-02,CUST2535,PROD110
REV20563,3,average,2024-11-05,CUST2289,PROD113
REV20564,4,average,2023-09-11,CUST5618,PROD109
REV20565,3,average,2023-05-20,CUST2207,PROD110
REV20566,1,very good,2023-04-15,CUST5319,PROD104
REV20567,1,good,2022-11-27,CUST2896,PROD113
REV20568,2,bad,2025-04-10,CUST1461,PROD110
REV20569,4,very bad,2022-11-18,CUST3977,PROD105
REV20570,1,bad,2024-11-29,CUST3240,PROD100
REV20571,2,bad,2024-03-21,CUST4516,PROD109
REV20572,1,very good,2024-09-22,CUST4822,PROD109
REV20573,4,bad,2023-05-29,CUST2050,PROD110
REV20574,4,very bad,2024-01-03,CUST3308,PROD108
REV20575,5,average,2025-04-19,CUST1399,PROD110
REV20576,1,very good,2025-02-23,CUST3343,PROD102
REV20577,2,good,2024-08-17,CUST5003,PROD109
REV20578,1,very good,2025-07-31,CUST3483,PROD107
REV20579,5,bad,2024-01-05,CUST2725,PROD108
REV20580,2,average,2023-01-17,CUST5866,PROD112
REV20581,4,average,2025-05-27,CUST4646,PROD112
REV20582,3,very bad,2024-03-20,CUST1981,PROD109
REV20583,4,bad,2023-12-31,CUST3185,PROD107
REV20584,1,very good,2022-11-13,CUST1473,PROD113
REV20585,1,good,2023-07-20,CUST5278,PROD111
REV20586,2,good,2022-10-28,CUST2432,PROD104
REV20587,4,average,2022-12-16,CUST5767,PROD113
REV20588,1,average,2024-11-27,CUST4450,PROD114
REV20589,1,bad,2024-05-25,CUST4081,PROD103
REV20590,1,average,2025-08-21,CUST5693,PROD114
REV20591,4,very good,2024-04-12,CUST5540,PROD109
REV20592,4,good,2023-03-25,CUST4306,PROD106
REV20593,3,average,2022-12-24,CUST1089,PROD106
REV20594,2,very good,2024-03-22,CUST2457,PROD102
REV20595,3,average,2025-01-18,CUST4150,PROD101
REV20596,3,very bad,2023-11-12,CUST1824,PROD102
REV20597,1,very bad,2023-01-27,CUST1339,PROD109
REV20598,5,very good,2025-06-01,CUST4129,PROD100
REV20599,2,very bad,2024-01-08,CUST2130,PROD110
REV20600,3,good,2023-11-24,CUST5653,PROD111
REV20601,5,very good,2023-11-10,CUST5101,PROD103
REV20602,3,bad,2025-01-30,CUST5284,PROD105
REV20603,5,good,2022-12-18,CUST1411,PROD113
REV20604,5,very good,2025-07-06,CUST3590,PROD110
REV20605,5,bad,2024-06-16,CUST2641,PROD107
REV20606,5,good,2023-10-16,CUST1400,PROD100
REV20607,2,very bad,2024-08-02,CUST5215,PROD113
REV20608,4,very bad,2025-01-17,CUST3248,PROD105
REV20609,5,average,2024-02-24,CUST2706,PROD101
REV20610,2,very bad,2024-11-03,CUST1342,PROD113
REV20611,5,average,2023-09-12,CUST2332,PROD101
REV20612,5,good,2025-07-11,CUST5254,PROD114
REV20613,1,bad,2022-12-22,CUST2708,PROD105
REV20614,2,very good,2025-07-25,CUST2047,PROD107
REV20615,1,very good,2025-04-04,CUST1092,PROD104
REV20616,3,average,2025-06-05,CUST1058,PROD107
REV20617,3,very bad,2023-01-02,CUST2249,PROD105
REV20618,4,average,2023-11-20,CUST1008,PROD114
REV20619,2,very good,2024-10-23,CUST2352,PROD110
REV20620,2,very bad,2025-04-21,CUST2210,PROD111
REV20621,3,good,2025-07-19,CUST2783,PROD112
REV20622,2,very bad,2023-10-01,CUST2728,PROD108
REV20623,3,average,2023-08-27,CUST3232,PROD114
REV20624,2,bad,2024-01-22,CUST3494,PROD113
REV20625,4,very bad,2023-01-07,CUST2541,PROD104
REV20626,5,very good,2025-04-11,CUST2055,PROD113
REV20627,3,bad,2024-11-30,CUST2595,PROD104
REV20628,3,average,2025-06-11,CUST4760,PROD106
REV20629,5,good,2024-06-23,CUST3203,PROD114
REV20630,2,very good,2023-05-12,CUST3484,PROD105
REV20631,2,bad,2024-09-21,CUST2913,PROD101
REV20632,3,very good,2023-02-11,CUST1109,PROD105
REV20633,1,bad,2024-11-08,CUST2479,PROD110
REV20634,5,very good,2024-05-01,CUST1358,PROD109
REV20635,5,bad,2022-12-01,CUST2213,PROD100
REV20636,5,bad,2024-07-13,CUST3302,PROD111
REV20637,2,bad,2025-01-13,CUST5809,PROD107
REV20638,5,very bad,2023-03-01,CUST1021,PROD111
REV20639,2,very bad,2022-10-04,CUST4481,PROD112
REV20640,5,very good,2023-09-30,CUST5783,PROD110
REV20641,1,very good,2024-06-04,CUST1376,PROD105
REV20642,3,very bad,2023-06-09,CUST3122,PROD102
REV20643,1,average,2022-09-12,CUST1274,PROD105
REV20644,3,very bad,2025-01-24,CUST4847,PROD113
REV20645,4,good,2024-08-16,CUST5175,PROD110
REV20646,2,good,2023-04-11,CUST1359,PROD101
REV20647,4,average,2023-11-08,CUST5207,PROD114
REV20648,4,very good,2023-07-04,CUST5136,PROD100
REV20649,4,bad,2024-09-03,CUST1025,PROD103
REV20650,4,very bad,2025-05-12,CUST3996,PROD104
REV20651,1,average,2025-04-24,CUST5500,PROD101
REV20652,5,very good,2025-07-05,CUST4781,PROD100
REV20653,3,good,2022-11-04,CUST1566,PROD114
REV20654,2,very bad,2022-09-07,CUST2959,PROD111
REV20655,5,good,2023-05-08,CUST2943,PROD107
REV20656,1,bad,2025-08-16,CUST5285,PROD108
REV20657,1,very bad,2022-10-24,CUST5619,PROD113
REV20658,3,bad,2023-07-06,CUST2076,PROD104
REV20659,3,bad,2024-10-15,CUST3663,PROD108
REV20660,4,average,2023-09-21,CUST2919,PROD111
REV20661,5,average,2023-10-22,CUST4399,PROD107
REV20662,5,good,2023-09-11,CUST5430,PROD112
REV20663,1,good,2023-07-16,CUST3877,PROD111
REV20664,4,very bad,2023-03-20,CUST4868,PROD103
REV20665,2,very bad,2024-08-22,CUST1628,PROD110
REV20666,3,bad,2024-01-17,CUST5497,PROD113
REV20667,4,good,2023-05-03,CUST1988,PROD105
REV20668,4,average,2024-06-30,CUST4865,PROD107
REV20669,5,very bad,2024-07-05,CUST2822,PROD109
REV20670,5,bad,2024-12-24,CUST1580,PROD106
REV20671,4,good,2024-11-08,CUST5962,PROD107
REV20672,5,very good,2022-11-15,CUST2527,PROD111
REV20673,3,average,2024-11-09,CUST3877,PROD110
REV20674,3,average,2022-12-23,CUST3469,PROD100
REV20675,3,very bad,2025-05-10,CUST5576,PROD113
REV20676,5,good,2024-02-19,CUST4385,PROD104
REV20677,1,bad,2025-01-02,CUST1499,PROD104
REV20678,2,very bad,2025-01-03,CUST3692,PROD102
REV20679,3,average,2023-08-08,CUST2913,PROD108
REV20680,5,bad,2022-11-26,CUST3597,PROD106
REV20681,2,very bad,2022-11-25,CUST2381,PROD105
REV20682,3,very good,2023-10-02,CUST2474,PROD105
REV20683,4,very good,2023-06-14,CUST4517,PROD109
REV20684,4,bad,2025-03-14,CUST3560,PROD109
REV20685,3,good,2022-08-29,CUST3858,PROD106
REV20686,2,good,2024-07-20,CUST5461,PROD103
REV20687,1,bad,2025-02-14,CUST4955,PROD111
REV20688,2,good,2024-06-09,CUST1107,PROD108
REV20689,3,bad,2025-07-24,CUST3150,PROD107
REV20690,5,very bad,2022-11-25,CUST4905,PROD113
REV20691,5,good,2023-11-13,CUST3304,PROD112
REV20692,2,very good,2023-11-12,CUST4053,PROD114
REV20693,2,good,2022-09-06,CUST2685,PROD105
REV20694,4,average,2025-01-01,CUST2999,PROD105
REV20695,1,very good,2024-03-16,CUST3235,PROD109
REV20696,1,bad,2023-05-20,CUST4764,PROD107
REV20697,4,very good,2023-08-06,CUST5744,PROD101
REV20698,4,good,2022-09-15,CUST1902,PROD107
REV20699,1,very good,2025-05-12,CUST2226,PROD110
REV20700,3,very good,2024-11-07,CUST2310,PROD103
REV20701,2,average,2024-05-09,CUST2605,PROD103
REV20702,2,bad,2025-04-11,CUST3948,PROD113
REV20703,5,bad,2024-06-09,CUST4044,PROD105
REV20704,1,very good,2024-09-18,CUST3035,PROD109
REV20705,3,average,2025-05-16,CUST4826,PROD101
REV20706,4,good,2023-12-24,CUST1977,PROD110
REV20707,5,very bad,2022-11-30,CUST5818,PROD105
REV20708,2,very bad,2025-02-17,CUST4096,PROD112
REV20709,2,very good,2023-07-13,CUST3379,PROD110
REV20710,4,very good,2023-07-24,CUST4892,PROD112
REV20711,5,bad,2024-03-10,CUST4649,PROD108
REV20712,4,very bad,2024-12-02,CUST5229,PROD101
REV20713,4,good,2023-08-22,CUST5172,PROD110
REV20714,2,bad,2023-01-04,CUST5721,PROD104
REV20715,1,very bad,2024-11-04,CUST2798,PROD109
REV20716,5,very good,2023-09-21,CUST5392,PROD114
REV20717,3,average,2025-05-30,CUST2664,PROD109
REV20718,5,bad,2022-11-08,CUST5482,PROD107
REV20719,3,average,2025-07-08,CUST5405,PROD102
REV20720,1,good,2023-11-29,CUST5945,PROD107
REV20721,1,very good,2024-09-27,CUST2695,PROD114
REV20722,5,bad,2024-04-28,CUST3954,PROD109
REV20723,1,good,2023-07-19,CUST2577,PROD112
REV20724,4,very bad,2022-10-21,CUST5064,PROD100
REV20725,3,very good,2025-06-17,CUST1255,PROD103
REV20726,4,very good,2024-04-28,CUST5777,PROD101
REV20727,5,average,2023-08-26,CUST1332,PROD112
REV20728,5,bad,2024-09-17,CUST4239,PROD108
REV20729,3,very bad,2023-12-06,CUST5981,PROD102
REV20730,3,bad,2024-04-23,CUST4309,PROD113
REV20731,2,very bad,2023-07-01,CUST5022,PROD108
REV20732,5,very bad,2024-07-21,CUST3307,PROD103
REV20733,1,good,2022-10-19,CUST2955,PROD110
REV20734,3,bad,2023-09-28,CUST4709,PROD101
REV20735,4,very good,2022-10-28,CUST5279,PROD107
REV20736,1,very bad,2023-12-16,CUST5825,PROD103
REV20737,1,very bad,2024-02-23,CUST1515,PROD110
REV20738,3,good,2023-10-21,CUST4458,PROD109
REV20739,4,very good,2023-04-04,CUST2134,PROD105
REV20740,2,very bad,2023-01-13,CUST3982,PROD100
REV20741,3,bad,2023-09-18,CUST4658,PROD114
REV20742,1,good,2023-01-29,CUST2298,PROD114
REV20743,1,good,2023-06-18,CUST5561,PROD113
REV20744,5,average,2025-01-07,CUST2983,PROD102
REV20745,3,average,2022-09-24,CUST2294,PROD110
REV20746,1,very bad,2024-04-16,CUST2532,PROD113
REV20747,3,good,2022-12-20,CUST5221,PROD104
REV20748,5,average,2023-05-29,CUST5661,PROD111
REV20749,3,very good,2023-10-14,CUST2991,PROD110
REV20750,4,very good,2022-09-10,CUST2131,PROD114
REV20751,2,good,2023-02-10,CUST1863,PROD114
REV20752,2,very bad,2024-10-03,CUST4020,PROD106
REV20753,1,very good,2024-10-18,CUST2826,PROD112
REV20754,3,good,2024-05-21,CUST3732,PROD100
REV20755,3,average,2023-05-04,CUST1724,PROD102
REV20756,5,good,2023-11-10,CUST3966,PROD102
REV20757,5,average,2023-03-24,CUST3347,PROD108
REV20758,2,good,2023-06-08,CUST5254,PROD108
REV20759,1,very good,2024-08-26,CUST1348,PROD110
REV20760,2,bad,2025-03-14,CUST5766,PROD114
REV20761,2,very bad,2023-05-16,CUST1708,PROD105
REV20762,1,very bad,2024-02-15,CUST2841,PROD109
REV20763,1,very bad,2025-05-07,CUST2138,PROD114
REV20764,5,bad,2025-01-12,CUST4168,PROD114
REV20765,4,very bad,2024-11-24,CUST1719,PROD113
REV20766,4,average,2024-08-03,CUST3346,PROD101
REV20767,2,very good,2022-09-20,CUST5195,PROD109
REV20768,3,very good,2023-08-20,CUST2732,PROD104
REV20769,4,average,2025-04-29,CUST5441,PROD104
REV20770,2,bad,2023-01-06,CUST1981,PROD109
REV20771,5,average,2022-12-24,CUST1655,PROD106
REV20772,2,very bad,2022-11-04,CUST1951,PROD105
REV20773,4,very good,2024-12-19,CUST4294,PROD111
REV20774,1,very bad,2024-05-13,CUST5494,PROD100
REV20775,5,bad,2022-12-15,CUST5027,PROD102
REV20776,1,good,2023-09-26,CUST4851,PROD108
REV20777,2,average,2024-04-22,CUST1297,PROD109
REV20778,5,average,2024-03-18,CUST4717,PROD112
REV20779,3,very bad,2023-09-30,CUST4582,PROD104
REV20780,1,good,2024-01-02,CUST5832,PROD100
REV20781,2,bad,2023-01-22,CUST2111,PROD111
REV20782,2,average,2024-01-21,CUST2413,PROD107
REV20783,1,good,2024-08-01,CUST1917,PROD100
REV20784,2,bad,2023-08-10,CUST2100,PROD113
REV20785,5,average,2025-03-01,CUST5394,PROD100
REV20786,2,average,2023-10-16,CUST3574,PROD101
REV20787,4,good,2025-03-18,CUST1310,PROD113
REV20788,5,very good,2025-07-03,CUST1521,PROD100
REV20789,4,good,2025-05-22,CUST2301,PROD106
REV20790,5,very good,2024-03-04,CUST4376,PROD110
REV20791,5,good,2025-04-16,CUST2700,PROD114
REV20792,3,very good,2025-05-29,CUST4127,PROD107
REV20793,1,very bad,2023-03-25,CUST4522,PROD104
REV20794,2,bad,2023-02-14,CUST5065,PROD100
REV20795,5,good,2025-03-23,CUST4930,PROD106
REV20796,3,average,2025-04-28,CUST4066,PROD104
REV20797,4,average,2023-10-27,CUST1103,PROD100
REV20798,1,very good,2024-11-14,CUST4049,PROD111
REV20799,2,average,2024-03-11,CUST4174,PROD109
REV20800,4,very bad,2024-04-05,CUST5628,PROD104
REV20801,5,very good,2023-07-22,CUST5987,PROD112
REV20802,3,bad,2024-05-20,CUST5056,PROD105
REV20803,1,average,2023-08-18,CUST2067,PROD103
REV20804,3,bad,2025-02-20,CUST1059,PROD100
REV20805,5,good,2023-10-05,CUST5544,PROD101
REV20806,3,average,2024-03-06,CUST3363,PROD104
REV20807,2,average,2025-02-12,CUST5578,PROD108
REV20808,2,very bad,2022-12-07,CUST1765,PROD100
REV20809,5,bad,2024-09-01,CUST1605,PROD109
REV20810,5,bad,2024-10-02,CUST3524,PROD108
REV20811,4,very good,2025-08-16,CUST1982,PROD112
REV20812,4,good,2023-11-15,CUST2693,PROD105
REV20813,1,average,2025-01-25,CUST1317,PROD105
REV20814,1,average,2022-12-12,CUST5096,PROD105
REV20815,2,bad,2025-02-20,CUST2305,PROD101
REV20816,3,good,2024-08-19,CUST5274,PROD106
REV20817,4,average,2024-08-05,CUST1023,PROD106
REV20818,2,bad,2024-05-26,CUST1722,PROD112
REV20819,1,good,2024-03-23,CUST4746,PROD113
REV20820,5,very good,2023-04-10,CUST1031,PROD113
REV20821,3,bad,2023-11-04,CUST3633,PROD113
REV20822,4,bad,2024-07-11,CUST4786,PROD106
REV20823,4,bad,2022-09-13,CUST3229,PROD106
REV20824,3,good,2023-10-24,CUST4456,PROD101
REV20825,1,very bad,2022-10-04,CUST4920,PROD104
REV20826,1,bad,2024-09-20,CUST3438,PROD104
REV20827,1,very good,2023-03-27,CUST5441,PROD103
REV20828,5,average,2024-03-19,CUST5670,PROD108
REV20829,1,good,2024-08-28,CUST1453,PROD109
REV20830,1,average,2023-11-23,CUST2020,PROD104
REV20831,5,bad,2023-07-25,CUST2898,PROD108
REV20832,1,very bad,2025-01-10,CUST1788,PROD103
REV20833,5,bad,2022-10-27,CUST4732,PROD107
REV20834,3,good,2024-05-30,CUST3140,PROD102
REV20835,3,good,2023-06-04,CUST4717,PROD101
REV20836,3,very good,2024-09-15,CUST5392,PROD103
REV20837,2,very good,2022-11-28,CUST5026,PROD112
REV20838,5,average,2023-11-04,CUST3182,PROD102
REV20839,3,bad,2024-10-18,CUST4826,PROD113
REV20840,2,average,2024-12-12,CUST2114,PROD114
REV20841,1,good,2022-10-07,CUST5920,PROD101
REV20842,1,very good,2023-04-30,CUST1294,PROD109
REV20843,2,bad,2024-01-22,CUST5624,PROD108
REV20844,4,good,2025-07-22,CUST2832,PROD106
REV20845,5,very bad,2023-02-17,CUST2130,PROD113
REV20846,4,very bad,2022-12-15,CUST5766,PROD102
REV20847,2,average,2022-10-29,CUST1958,PROD109
REV20848,3,very bad,2024-07-28,CUST3620,PROD109
REV20849,5,bad,2023-12-13,CUST3136,PROD107
REV20850,3,bad,2025-01-10,CUST1959,PROD111
REV20851,3,good,2023-07-21,CUST5211,PROD111
REV20852,2,very bad,2023-10-20,CUST1756,PROD114
REV20853,5,good,2025-02-12,CUST3219,PROD108
REV20854,4,bad,2024-04-11,CUST5507,PROD102
REV20855,2,bad,2023-11-17,CUST1952,PROD111
REV20856,2,good,2024-05-23,CUST5187,PROD101
REV20857,3,good,2024-04-12,CUST2850,PROD101
REV20858,5,very good,2024-11-27,CUST2948,PROD106
REV20859,3,average,2025-08-21,CUST1333,PROD102
REV20860,1,average,2025-05-05,CUST2244,PROD114
REV20861,2,bad,2025-04-21,CUST5679,PROD104
REV20862,3,good,2025-02-08,CUST1800,PROD107
REV20863,1,good,2024-09-12,CUST4492,PROD108
REV20864,4,average,2024-09-10,CUST5637,PROD105
REV20865,5,average,2022-10-03,CUST2356,PROD109
REV20866,1,very bad,2022-11-10,CUST2099,PROD102
REV20867,1,very good,2022-09-13,CUST2913,PROD108
REV20868,3,average,2025-04-27,CUST4191,PROD111
REV20869,1,very good,2023-12-26,CUST2412,PROD112
REV20870,5,good,2024-07-07,CUST3231,PROD107
REV20871,5,very bad,2024-07-02,CUST3167,PROD105
REV20872,1,good,2023-01-27,CUST3967,PROD106
REV20873,4,good,2024-06-26,CUST3700,PROD109
REV20874,4,good,2024-04-06,CUST3683,PROD105
REV20875,2,very good,2023-11-10,CUST2693,PROD107
REV20876,1,good,2024-11-16,CUST3598,PROD107
REV20877,1,average,2025-02-09,CUST2574,PROD108
REV20878,1,very good,2024-06-13,CUST4793,PROD110
REV20879,5,good,2024-08-15,CUST3134,PROD103
REV20880,5,bad,2022-09-29,CUST1047,PROD109
REV20881,1,very bad,2024-09-15,CUST5168,PROD101
REV20882,4,very bad,2025-07-04,CUST2982,PROD108
REV20883,3,average,2023-05-26,CUST2367,PROD111
REV20884,1,good,2022-09-10,CUST5992,PROD114
REV20885,1,very good,2025-01-02,CUST2915,PROD101
REV20886,2,very good,2022-12-08,CUST4131,PROD100
REV20887,2,very good,2024-12-29,CUST4828,PROD105
REV20888,2,average,2023-05-02,CUST1837,PROD100
REV20889,2,good,2023-08-17,CUST2263,PROD105
REV20890,2,very good,2024-02-06,CUST4987,PROD102
REV20891,4,very bad,2024-01-29,CUST2908,PROD108
REV20892,3,average,2023-01-11,CUST1454,PROD112
REV20893,5,average,2024-03-10,CUST1483,PROD112
REV20894,2,very good,2024-06-10,CUST5895,PROD104
REV20895,5,average,2024-12-14,CUST5101,PROD106
REV20896,2,very good,2024-05-04,CUST3566,PROD103
REV20897,1,very good,2022-10-03,CUST2173,PROD108
REV20898,2,very good,2024-07-11,CUST1086,PROD108
REV20899,5,average,2025-04-16,CUST3888,PROD113
REV20900,4,average,2023-10-07,CUST4502,PROD101
REV20901,3,average,2025-08-17,CUST5987,PROD108
REV20902,4,good,2023-03-23,CUST2333,PROD113
REV20903,1,very bad,2025-03-28,CUST5830,PROD108
REV20904,3,good,2022-12-13,CUST4210,PROD104
REV20905,2,very good,2025-03-04,CUST2845,PROD107
REV20906,3,bad,2023-08-29,CUST1704,PROD103
REV20907,4,average,2024-10-19,CUST1335,PROD101
REV20908,3,average,2024-06-15,CUST3173,PROD113
REV20909,4,very bad,2023-07-10,CUST1223,PROD107
REV20910,2,good,2024-12-16,CUST1052,PROD102
REV20911,1,very good,2024-02-17,CUST1687,PROD111
REV20912,3,very good,2024-10-24,CUST4978,PROD102
REV20913,2,very good,2025-06-10,CUST4850,PROD108
REV20914,5,average,2023-05-04,CUST1491,PROD112
REV20915,4,good,2022-09-10,CUST1431,PROD109
REV20916,4,good,2022-10-24,CUST2458,PROD108
REV20917,4,very bad,2022-11-08,CUST1957,PROD106
REV20918,1,very bad,2025-01-15,CUST2140,PROD106
REV20919,4,very bad,2024-02-23,CUST4881,PROD109
REV20920,3,very bad,2025-06-17,CUST2149,PROD109
REV20921,5,average,2025-03-06,CUST1234,PROD109
REV20922,5,bad,2023-04-06,CUST1123,PROD101
REV20923,3,very bad,2023-12-09,CUST4931,PROD104
REV20924,3,good,2024-04-17,CUST5450,PROD104
REV20925,1,bad,2023-06-16,CUST5087,PROD103
REV20926,1,average,2024-02-09,CUST5856,PROD108
REV20927,5,good,2024-07-25,CUST1764,PROD110
REV20928,1,very bad,2024-11-19,CUST3422,PROD105
REV20929,1,very good,2024-07-14,CUST3589,PROD105
REV20930,1,good,2023-11-01,CUST5222,PROD103
REV20931,3,average,2023-09-18,CUST3548,PROD104
REV20932,5,good,2024-08-28,CUST2902,PROD111
REV20933,3,bad,2024-08-23,CUST4410,PROD100
REV20934,5,bad,2025-02-13,CUST2315,PROD105
REV20935,5,bad,2025-02-20,CUST5669,PROD101
REV20936,2,average,2023-12-29,CUST3122,PROD111
REV20937,5,bad,2022-09-13,CUST5422,PROD109
REV20938,2,very bad,2024-12-25,CUST1473,PROD100
REV20939,5,average,2024-08-12,CUST2596,PROD104
REV20940,1,very bad,2023-03-02,CUST2324,PROD104
REV20941,2,bad,2022-12-17,CUST1040,PROD101
REV20942,5,bad,2023-08-09,CUST4580,PROD112
REV20943,1,very good,2024-02-10,CUST2596,PROD104
REV20944,3,very good,2024-05-28,CUST2656,PROD104
REV20945,2,very bad,2023-08-11,CUST3471,PROD101
REV20946,5,very good,2023-01-15,CUST5491,PROD104
REV20947,1,very good,2025-05-12,CUST4909,PROD103
REV20948,3,good,2023-06-11,CUST5548,PROD106
REV20949,2,average,2023-08-22,CUST4995,PROD101
REV20950,1,average,2024-12-26,CUST1957,PROD112
REV20951,2,bad,2023-04-18,CUST4186,PROD102
REV20952,3,good,2025-04-01,CUST1532,PROD113
REV20953,5,good,2022-09-19,CUST5948,PROD108
REV20954,5,average,2024-10-09,CUST3970,PROD100
REV20955,3,very good,2022-12-02,CUST5736,PROD110
REV20956,1,very bad,2025-01-09,CUST4261,PROD113
REV20957,4,good,2025-02-13,CUST5128,PROD111
REV20958,3,average,2023-11-29,CUST2050,PROD113
REV20959,3,very bad,2024-10-04,CUST1400,PROD113
REV20960,2,very bad,2023-10-08,CUST4885,PROD103
REV20961,5,very good,2025-04-17,CUST3946,PROD109
REV20962,5,bad,2024-10-09,CUST5180,PROD105
REV20963,3,good,2023-12-07,CUST1608,PROD101
REV20964,1,average,2025-01-22,CUST2923,PROD108
REV20965,3,very good,2022-11-23,CUST5043,PROD104
REV20966,1,bad,2022-12-31,CUST1108,PROD108
REV20967,1,bad,2025-02-10,CUST2715,PROD107
REV20968,4,very bad,2024-11-03,CUST1439,PROD102
REV20969,2,very good,2025-02-11,CUST4728,PROD113
REV20970,1,average,2022-10-20,CUST4857,PROD101
REV20971,5,good,2025-05-01,CUST5982,PROD110
REV20972,4,average,2025-04-09,CUST5979,PROD102
REV20973,2,very good,2024-02-12,CUST3660,PROD110
